time,price,sma,rsi,macd,macdSignal,adx,Middle bband,Lower bband,Upper bband,Parabolic sar,ema
2020-06-05- 15:20:00,89.7406,89.26019999999983,92.2799054131022,0.20650034178164844,0.1909672357378153,48.47788335436246,145.4912666666661,144.82940905134097,146.1531242819912,88.09739053936671,89.366486457659
2020-06-05- 15:25:00,89.58,89.45353333333316,73.92492202568074,0.2136043219231425,0.19549465297488072,56.076446752948264,145.17126666666613,144.10707769396961,146.23545563936264,88.28247758003637,89.47324322882949
2020-06-05- 15:30:00,89.66,89.6601999999998,77.29881355394626,0.21644696451460277,0.19968511528282512,63.6370399213828,144.7812666666661,144.36986641188014,145.1926669214521,88.468180270432,89.56662161441474
2020-06-05- 15:35:00,89.44,89.55999999999979,50.39891509607537,0.19587513221961217,0.19892311867018253,51.2369936174242,144.7133333333328,144.48393799128598,144.9427286753796,88.66731683527584,89.50331080720737
2020-06-05- 15:40:00,89.37,89.4899999999998,43.220419919784284,0.17085349447948772,0.19330919383204356,36.08917333334894,144.91499999999945,144.5114325738829,145.318567426116,88.84056564668998,89.43665540360368
2020-06-05- 15:45:00,89.5398,89.44993333333314,62.60206841169018,0.16015537410422098,0.18667842988647904,30.863496209561664,144.98833333333278,144.70592307091556,145.27074359575,88.99129211262029,89.48822770180183
2020-06-05- 15:50:00,89.67,89.5265999999998,73.1454682762104,0.1565418974776236,0.18065112340470796,42.49956001202721,145.07499999999945,144.84946360068864,145.30053639931026,89.12242413797965,89.57911385090091
2020-06-05- 15:55:00,89.61,89.6065999999998,61.21580501256191,0.14470937363010705,0.17346277344978778,50.25693588033758,145.01333333333278,144.84894895767863,145.17771770898693,89.23650900004229,89.59455692545046
2020-06-05- 16:00:00,89.67,89.6499999999998,68.83908994204876,0.13607739217046344,0.16598569719392292,46.69598933064244,145.0366666666661,144.91853302911147,145.15480030422071,89.33576283003678,89.63227846272522
2020-06-05- 16:05:00,89.78,89.68666666666645,79.77260847502477,0.13326566446896493,0.15944169064893132,53.0103479629884,145.1466666666661,144.71761085488185,145.57572247845036,89.422113662132,89.70613923136261
2020-06-05- 16:10:00,89.78,89.74333333333311,79.77260847502477,0.12685912010236677,0.1529251765396184,60.96209339137143,145.31333333333276,144.85425212449002,145.7724145421755,89.45,89.7430696156813
2020-06-05- 16:15:00,89.6,89.71999999999976,34.80707818760369,0.10599809107128522,0.14353975944595176,46.73050238862081,145.55666666666608,145.3220985038775,145.79123482945465,90,89.67153480784066
2020-06-05- 16:20:00,89.98,89.78666666666642,76.5910669624973,0.11462807739881953,0.13775742303652533,34.09778290219284,145.59333333333277,145.40762148762516,145.77904517904037,89.475,89.82576740392034
2020-06-05- 16:25:00,90,89.85999999999974,77.71850191759157,0.11775625378878374,0.13375718918697702,28.39340695314394,145.76003333333276,145.39626049718024,146.12380616948528,89.475,89.91288370196017
2020-06-05- 16:30:00,90.25,90.07666666666641,88.29168236601772,0.13288313042870925,0.13358237743532347,41.083776773848825,145.97503333333273,145.31679831223042,146.63326835443505,89.48689999999999,90.08144185098008
2020-06-05- 16:35:00,90.21,90.15333333333307,79.26451852531449,0.13556036957024276,0.13397797586230734,49.54402332098541,146.2286999999994,145.90342075467538,146.55397924532343,89.514293,90.14572092549004
2020-06-05- 16:40:00,89.8701,90.11003333333305,34.41482272408214,0.1094467450883343,0.12907172970751274,41.358524541883234,146.3819999999994,146.2659885029855,146.49801149701332,89.54086421,90.00791046274502
2020-06-05- 16:45:00,90.02,90.03336666666638,52.27747120366044,0.09876865905876286,0.12301111557776276,35.90152535581512,146.3469999999994,146.17961222439786,146.51438777560097,89.5666382837,90.0139552313725
2020-06-05- 16:50:00,89.9199,89.93666666666638,41.072413804971106,0.08152004999455187,0.11471290246112058,37.860902722832606,146.27936666666608,145.99886614441772,146.55986718891444,89.591639135189,89.96692761568625
2020-06-05- 16:55:00,90.13,90.02329999999972,64.81540085403178,0.08174720300377203,0.10811976256965086,30.293126019897908,146.11136666666607,145.86296911641082,146.35976421692132,89.61588996113333,90.04846380784312
2020-06-05- 17:00:00,89.8698,89.97323333333306,37.069240542990364,0.06131046770201465,0.09875790359612362,31.987104663983146,145.9846999999994,145.78610043452923,146.18329956546958,90.4,89.95913190392156
2020-06-05- 17:05:00,89.9301,89.97663333333306,45.22081541949163,0.049887643009327576,0.0889838514787644,33.11642376003997,146.00199999999938,145.75644213020027,146.2475578697985,90.391884,89.94461595196077
2020-06-05- 17:10:00,89.9141,89.9046666666664,43.00374854794385,0.039570479989038176,0.07910117718081916,33.86930315741119,146.18666666666604,145.67173409211358,146.7015992412185,90.38384916000001,89.9293579759804
2020-06-05- 17:15:00,90.2999,90.04803333333307,79.44796852581042,0.057807202446142014,0.07484238223388373,43.95220482653983,146.53999999999937,145.90986773812278,147.17013226187595,90.37589466840001,90.11462898799019
2020-06-05- 17:20:00,90.5,90.23799999999973,86.27540877642501,0.08151488466334911,0.07617688271977681,55.307167774784624,146.89733333333268,146.2966196829817,147.49804698368365,89.5884,90.3073144939951
2020-06-05- 17:25:00,90.3525,90.38413333333307,63.098388126793616,0.08424507262976988,0.07779052070177542,55.18294728060989,147.11399999999935,146.85898104483005,147.36901895516866,89.59766599999999,90.32990724699755
2020-06-05- 17:30:00,90.19,90.34749999999974,43.69879419412387,0.07205057846647378,0.0766425322547151,42.84287635075042,147.12399999999934,146.8961520956388,147.3518479043599,89.61632467999999,90.25995362349877
2020-06-05- 17:35:00,90.0558,90.19943333333306,31.64608306976644,0.05238580612085286,0.07179118702794265,37.6270368978368,147.1803333333327,146.81911194732243,147.54155471934297,89.6346101864,90.15787681174939
2020-06-05- 17:40:00,90.0099,90.08523333333306,27.7231626672112,0.03451460359865166,0.06433587034208446,37.578209350151376,147.11733333333268,146.70202514687162,147.53264151979374,89.652529982672,90.08388840587469
2020-06-05- 17:45:00,89.83,89.96523333333306,16.036214372915826,0.009272372755887659,0.0533231708248451,46.04470579174455,147.08399999999935,146.6142568068432,147.5537431931555,89.67009138301856,89.95694420293734
2020-06-05- 17:50:00,89.83,89.8899666666664,16.036214372915822,-0.007657039773320662,0.04112712870521194,53.84560708865863,147.06769999999935,146.64326698111114,147.49213301888756,89.68730155535819,89.89347210146866
2020-06-05- 17:55:00,89.785,89.81499999999971,12.961083940441293,-0.021613762898581967,0.028578950384453163,61.84321156718243,147.087366666666,146.6774599987093,147.49727333462266,89.70416752425102,89.83923605073433
2020-06-05- 18:00:00,89.98,89.86499999999972,61.25491519957402,-0.01672669135200522,0.019517822037161486,41.94775679989508,147.067366666666,146.61349207707028,147.52124125626173,90.5306,89.90961802536717
2020-06-05- 18:05:00,89.62,89.79499999999973,24.149224376732164,-0.03755394541614976,0.008103468546499237,43.99231384489044,146.94333333333267,146.75196399649815,147.1347026701672,90.522344,89.76480901268359
2020-06-05- 18:10:00,89.62,89.73999999999974,24.14922437673216,-0.04997687517064264,-0.003512600196929139,45.35535187488734,147.03999999999934,146.617625757339,147.46237424265968,90.50229712000001,89.6924045063418
2020-06-05- 18:15:00,89.805,89.6816666666664,55.392612047383636,-0.04379446568698597,-0.011568973294940506,37.56852390816379,147.256666666666,146.86259955341976,147.65073377991226,90.4826511776,89.7487022531709
2020-06-05- 18:20:00,90.17,89.86499999999974,79.89769926260493,-0.013271188823836155,-0.011909416400719635,48.22040474372727,147.34333333333268,147.1687226528125,147.51794401385285,90.46339815404801,89.95935112658546
2020-06-05- 18:25:00,90.16,90.04499999999973,78.13374827879865,0.00658673488349848,-0.008210186143876011,57.1679914700883,147.22333333333268,146.81334688263757,147.63331978402778,90.44453019096704,90.05967556329273
2020-06-05- 18:30:00,89.99,90.1066666666664,49.99026457127776,0.007806505703413791,-0.0050068477744180506,49.036265466501185,147.09333333333265,146.8542610504591,147.33240561620622,90.4260395871477,90.02483778164637
2020-06-05- 18:35:00,90.145,90.09833333333306,66.49536377050859,0.018940662372827433,-0.00021734574496895358,48.51409256906131,147.021666666666,146.92989399592798,147.113439337404,90.40791879540474,90.08491889082319
2020-06-05- 18:40:00,90.3584,90.16446666666639,80.07551604745925,0.04021217873226135,0.007868559150477107,32.506034933138245,147.121666666666,146.92395756276002,147.31937577057195,89.52,90.2216594454116
2020-06-05- 18:45:00,90.26,90.25446666666637,62.542175785389134,0.046108401336923066,0.0155165275877663,28.086807719254427,147.06166666666599,146.75721816565706,147.3661151676749,89.529,90.2408297227058
2020-06-05- 18:50:00,90.04,90.21946666666639,36.06155344725998,0.033369730697700106,0.01908716820975306,28.497213138819276,146.75333333333265,145.79467686560722,147.71198980105808,89.54881999999999,90.1404148613529
2020-06-05- 18:55:00,89.91,90.06999999999971,26.221051762474367,0.014956426748909735,0.018261019917584394,34.47275354696193,146.51999999999933,145.88062530477566,147.159374695223,89.56824359999999,90.02520743067645
2020-06-05- 19:00:00,89.913,89.95433333333305,26.911436838247305,0.0025320668253812073,0.015115229299143756,36.94237892620979,146.49636666666598,145.91043696969857,147.0822963636334,89.58727872799999,89.96910371533822
2020-06-05- 19:05:00,89.73,89.85099999999971,14.498060278753593,-0.018244035579868978,0.008443376323341207,47.824610264327475,146.546366666666,146.08945645326983,147.00327688006215,90.52,89.84955185766911
2020-06-05- 19:10:00,89.81,89.8176666666664,34.354035908419874,-0.025823383809651546,0.0015900242967426571,56.75206690003086,146.50636666666597,146.0403148707701,146.97241846256185,90.510807,89.82977592883455
2020-06-05- 19:15:00,89.83,89.78999999999972,39.61288616611741,-0.028561129779347993,-0.004440206518475473,45.83779080045604,146.37333333333265,146.21222605098268,146.53444061568263,90.49139286,89.82988796441728
2020-06-05- 19:20:00,90.035,89.89166666666638,72.9409623468778,-0.015369351322505054,-0.0066260354792813895,38.20348736566803,146.5499999999993,146.21019613369185,146.88980386630675,90.4616510742,89.93244398220864
2020-06-05- 19:25:00,90.42,90.09499999999973,89.40839469619418,0.0201626516387563,-0.0012682980556738511,48.99888858419744,146.57729999999933,146.26520227886584,146.8893977211328,89.5,90.17622199110431
2020-06-05- 19:30:00,90.04,90.16499999999974,47.03214837159107,0.01687473387346472,0.0023603083301538636,56.94232784614574,146.66063333333264,146.44133017226972,146.87993649439557,89.509895,90.10811099555215
2020-06-05- 19:35:00,90.055,90.1716666666664,48.47803916285573,0.01515961760492246,0.004920170185107583,45.247831929218854,146.78063333333264,146.2444562390431,147.3168104276222,89.5301971,90.08155549777608
2020-06-05- 19:40:00,89.785,89.95999999999974,27.90853188289718,-0.004948950113870865,0.002946346125311893,37.198404425934456,147.00999999999934,146.5266781601603,147.4933218398384,89.550093158,89.93327774888803
2020-06-05- 19:45:00,89.47,89.76999999999971,16.01605299010439,-0.03955206048901516,-0.005553335197553518,49.950044439330874,147.1733333333327,147.12083993959075,147.22582672707463,90.525,89.70163887444401
2020-06-05- 19:50:00,89.615,89.62333333333305,35.10885071710298,-0.0510583105482425,-0.014654330267691315,58.45113778159515,147.38333333333267,146.82087839609392,147.94578827057143,90.51055000000001,89.658319437222
2020-06-05- 19:55:00,89.77,89.61833333333306,52.44417485974934,-0.04628692603856166,-0.020980849421865386,42.15276868798798,147.526666666666,146.99567179245844,148.05766154087354,90.4962445,89.714159718611
2020-06-05- 20:00:00,89.7,89.69499999999972,44.40775027314941,-0.04635064987274973,-0.026054809512042254,37.50856446509536,147.64679999999933,147.43461944589833,147.85898055410033,90.482082055,89.70707985930551
2020-06-05- 20:05:00,89.57,89.67999999999972,31.122351564962447,-0.053696839067129076,-0.03158321542305962,34.412428316500275,147.61679999999936,147.47448841401092,147.7591115859878,90.46806123445,89.63853992965275
2020-06-05- 20:10:00,89.57,89.61333333333306,31.122351564962443,-0.056695721218389394,-0.03660571658212557,33.239636654151944,147.57679999999937,147.4167106889648,147.73688931103393,90.45418062210551,89.60426996482637
2020-06-05- 20:15:00,89.59,89.57666666666641,37.58585531781553,-0.055363507891684094,-0.040357274844037276,32.45777554591972,147.64986666666604,147.4617953776847,147.8379379556474,90.44043881588446,89.5971349824132
2020-06-05- 20:20:00,89.55,89.56999999999975,29.329095992228858,-0.0553290253470351,-0.04335162494463684,31.93653480709824,147.77319999999938,147.32973870422163,148.21666129577713,90.42683442772562,89.5735674912066
2020-06-05- 20:25:00,89.5,89.54666666666641,20.77286000398303,-0.05683354451518596,-0.046048008858746665,34.15466812961869,147.89986666666604,147.63826109254805,148.16147224078404,90.41336608344837,89.5367837456033
2020-06-05- 20:30:00,89.34,89.46333333333308,8.654227423737733,-0.06682084193302273,-0.05020257547360188,39.938859365436656,147.8877333333327,147.59589130454654,148.17957536211887,90.40003242261388,89.43839187280165
2020-06-05- 20:35:00,89.4598,89.4332666666664,44.81342882389106,-0.06291775247525777,-0.052745610873933056,43.79498685598197,147.80793333333273,147.64625139325338,147.96961527341207,90.38683209838774,89.44909593640082
2020-06-05- 20:40:00,89.57,89.45659999999974,64.30810481377888,-0.050662975568002366,-0.05232908381274692,49.89334213250746,147.74336666666605,147.6341129111743,147.8526204221578,90.37376377740387,89.50954796820041
2020-06-05- 20:45:00,89.62,89.54993333333307,71.2258528403904,-0.03744699501987725,-0.04935266605417298,53.9589123168578,147.70896666666604,147.5288080428,147.8891252905321,90.36082613962982,89.56477398410021
2020-06-05- 20:50:00,89.63,89.60666666666641,72.80700418170719,-0.026785298590084494,-0.04483919256135528,56.66929243975801,147.69209999999939,147.5518504099108,147.83234959008797,90.34801787823352,89.5973869920501
2020-06-05- 20:55:00,89.54,89.59666666666642,41.799130070388436,-0.025006736030647403,-0.04087270125521371,46.19694953849804,147.5333333333327,147.0824576412046,147.9842090254608,90.33533769945119,89.56869349602505
2020-06-05- 21:00:00,89.64,89.60333333333308,65.96079928089712,-0.01614369106313518,-0.035926899216798,46.448919742120694,147.22499999999937,146.330908281627,148.11909171837175,90.32278432245667,89.60434674801252
2020-06-05- 21:05:00,89.53,89.56999999999975,39.14621092921535,-0.017280193398605093,-0.03219755805315942,42.37109535994959,146.87663333333268,146.3752392669824,147.37802739968296,90.3103564792321,89.56717337400626
2020-06-05- 21:10:00,89.65,89.60666666666641,63.45599785552791,-0.009232243879253588,-0.027604495218378256,30.886712527765365,146.73476666666602,146.62819457956004,146.841338753772,90.29805291443978,89.60858668700314
2020-06-05- 21:15:00,89.61,89.59666666666642,52.89148872096406,-0.0063551405586821375,-0.023354624286439033,24.79970034598568,146.81309999999937,146.66146649164267,146.96473350835606,90.28587238529538,89.60929334350158
2020-06-05- 21:20:00,89.61,89.6233333333331,52.891488720964055,-0.004244392542275932,-0.01953257793760641,20.741692224799223,146.90146666666604,146.74944514492617,147.0534881884059,90.27381366144242,89.6096466717508
2020-06-05- 21:25:00,89.6,89.60666666666641,48.362436345790464,-0.003393921025761415,-0.016304846555237413,14.405211114217218,147.0133333333327,146.82266200243734,147.20400466422805,90.261875524828,89.6048233358754
2020-06-05- 21:35:00,89.6,89.60333333333308,48.362436345790464,-0.0027181775140121545,-0.013587512746992362,10.180890373829214,147.02669999999935,146.86319122080096,147.19020877919775,90.25005676957971,89.6024116679377
2020-06-05- 21:40:00,89.58,89.59333333333308,34.91038080426379,-0.00354804964682387,-0.011579620126958663,21.99136685905215,147.10336666666603,146.87698643400728,147.3297468993248,90.23835620188392,89.59120583396884
2020-06-05- 21:45:00,89.58,89.58666666666642,34.91038080426379,-0.003972903968531227,-0.010058276895273176,29.865017849200772,147.21003333333272,146.79346319949912,147.62660346716632,90.22677263986508,89.58560291698441
2020-06-05- 21:50:00,89.51,89.55666666666643,10.942189284113487,-0.00890300795910548,-0.009827223108039638,46.842798712805866,147.37666666666604,147.15495614273405,147.59837719059803,90.21530491346643,89.54780145849222
2020-06-05- 21:55:00,89.55,89.54666666666644,43.93530615602244,-0.009108187236350318,-0.009683415933701773,58.16131928854261,147.41333333333273,147.29519969547013,147.53146697119533,90.20395186433176,89.5489007292461
2020-06-05- 22:00:00,89.55,89.53666666666645,43.93530615602245,-0.008931828735526892,-0.009533098494066796,42.56155072297215,147.4199999999994,147.29038518284077,147.54961481715802,90.19271234568843,89.54945036462306
2020-06-05- 22:05:00,89.51,89.53666666666645,23.96182558532822,-0.011245444808125171,-0.009875567756878471,38.675551638561025,147.26669999999942,146.856803524273,147.67659647572583,90.18158522223155,89.52972518231152
2020-06-05- 22:10:00,89.51,89.5233333333331,23.961825585328224,-0.012383621375278153,-0.010377178480558408,36.08488558228695,147.1966999999994,146.782252028782,147.61114797121678,90.17056937000923,89.51986259115577
2020-06-05- 22:15:00,89.45,89.48999999999977,9.454960259005524,-0.016811870180148958,-0.011664116820476519,47.292196804465355,147.16336666666606,146.83916095564626,147.48757237768586,90.15966367630914,89.4849312955779
2020-06-05- 22:25:00,89.44,89.46666666666643,8.21203633467956,-0.019835183660958933,-0.013298330188573002,56.006879723855434,147.11333333333275,146.67232438817135,147.55434227849415,90.14886703954605,89.46246564778895
2020-06-05- 22:30:00,89.42,89.43666666666644,5.889415607170765,-0.022514281125737057,-0.015141520376005812,54.54664611001678,147.04666666666606,146.57075817785872,147.5225751554734,90.13817836915058,89.44123282389447
2020-06-05- 22:35:00,89.58,89.47999999999978,78.58190423890149,-0.012567557880302616,-0.014626727876865173,53.573157034124335,146.92999999999938,146.77422237803788,147.0857776219609,90.12759658545907,89.51061641194724
2020-06-05- 22:40:00,89.6,89.53333333333312,81.29142808060185,-0.004224242312616866,-0.012546230764015513,55.958253178587086,147.01999999999938,146.86422237803788,147.1757776219609,90.11712061960448,89.55530820597362
2020-06-05- 22:50:00,89.58,89.58666666666643,68.32593686625957,4.355484945506305e-05,-0.010028273641321398,50.92250500689105,147.1199999999994,146.9642223780379,147.2757776219609,90.10674941340844,89.56765410298681
2020-06-05- 22:55:00,89.6,89.59333333333309,74.44075451552511,0.004218308371520152,-0.007178957238753088,52.900819248383186,147.26666666666608,146.96541003790023,147.56792329543194,90.09648191927435,89.5838270514934
2020-06-05- 23:00:00,89.58,89.58666666666643,57.72473291691762,0.005454058693842967,-0.004652354052233877,45.39821134512237,147.36003333333272,147.15152751472544,147.56853915194,90.08631710008162,89.5819135257467
2020-06-05- 23:05:00,89.58,89.58666666666643,57.72473291691762,0.006080866728410683,-0.0025057098961049646,31.68847702662461,147.49003333333272,147.30826422224786,147.67180244441758,90.07625392908079,89.58095676287334
2020-06-05- 23:10:00,89.58,89.57999999999977,57.72473291691762,0.006285488538225081,-0.0007474702092389552,29.979569335224877,147.54003333333273,147.32783843139308,147.75222823527238,90.06629138978998,89.58047838143668
2020-06-05- 23:15:00,89.58,89.57999999999977,57.72473291691762,0.006205265676712202,0.0006430769679512762,28.84029754095839,147.54186666666607,147.33485327805974,147.7488800552724,90.05642847589208,89.58023919071834
2020-06-05- 23:20:00,89.62,89.59333333333312,87.08606562387845,0.00867536633445809,0.0022495348412526392,43.04203488247109,147.46336666666608,147.2411847373094,147.68554859602276,90.04666419113316,89.60011959535917
2020-06-05- 23:35:00,89.57,89.58999999999979,37.8266843905595,0.0065855909952148295,0.0031167460720450775,39.13357620698118,147.3466999999994,147.23687018841187,147.45652981158693,90.03699754922182,89.58505979767958
2020-06-05- 23:40:00,89.6,89.59666666666647,58.80041330710786,0.007036402404594355,0.003900677338554933,52.80099335460028,147.2848666666661,147.14899806699503,147.42073526633715,90.02742757372961,89.59252989883979
2020-06-05- 23:45:00,89.57,89.5799999999998,39.043725656298214,0.005041247437958418,0.00412879135843563,43.0807794398091,147.18336666666607,147.01574802292447,147.35098531040768,90.01795329799232,89.58126494941989
2020-06-05- 23:50:00,89.64,89.60333333333313,71.98681376904061,0.008342171179990032,0.00497146732274651,46.41203354592526,147.07669999999942,146.8641179668405,147.28928203315834,90.0085737650124,89.61063247470994
2020-06-05- 23:55:00,89.64,89.61666666666646,71.9868137690406,0.010229371551062627,0.006023048168409734,34.656473352228495,146.98333333333275,146.8596850835085,147.106981583157,89.99928802736228,89.62531623735498
2020-06-08- 08:00:00,89.31,89.5299999999998,10.692429089643255,-0.01144244945432149,0.0025299486438634887,49.50513199812775,147.0607999999994,146.71873598919893,147.40286401079987,89.99009514708867,89.46765811867749
2020-06-08- 08:05:00,89.45,89.46666666666647,42.07737236945845,-0.01574125645943525,-0.0011242923767962585,45.292327130168424,147.18746666666607,146.8226571139919,147.55227621934023,89.98099419561778,89.45882905933874
2020-06-08- 08:10:00,89.44,89.3999999999998,40.55053465435677,-0.018715983925730484,-0.004642630686583103,38.28931353077703,147.36406666666608,147.22681659181157,147.50131674152058,89.9719842536616,89.44941452966937
2020-06-08- 08:15:00,89.65,89.51333333333314,72.25905828376197,-0.005674873491557264,-0.004849079247577935,42.400350501374824,147.37826666666606,147.26231249587153,147.4942208374606,89.96306441112499,89.5497072648347
2020-06-08- 08:20:00,89.6,89.56333333333312,60.69695283981876,-0.00031705300098394673,-0.0039426739982591375,45.14104181510669,147.27286666666606,146.89469064539279,147.65104268793934,89.95423376701373,89.57485363241734
2020-06-08- 08:25:00,89.58,89.60999999999979,55.38015613671258,0.0018523520398474602,-0.002783668790637818,41.4579047881127,147.1542333333327,146.87459812497426,147.43386854169117,89.94549142934359,89.57742681620867
2020-06-08- 08:30:00,89.66,89.61333333333312,70.75210732232334,0.0086868373388711,-0.0004895675647360338,48.35169956816341,147.07756666666606,146.98693269720823,147.16820063612388,89.93683651505016,89.61871340810433
2020-06-08- 08:35:00,89.64,89.62666666666645,62.65734326627756,0.011520239207840177,0.0019123937897792087,52.94756275486389,147.0562999999994,146.90569614598382,147.20690385401497,89.92826814989967,89.62935670405216
2020-06-08- 08:40:00,89.65,89.64999999999979,65.60840563493959,0.013674863029024209,0.004264887637628209,60.92861218684501,146.95166666666606,146.6862948085676,147.21703852476452,89.91978546840068,89.63967835202608
2020-06-08- 08:50:00,90.01,89.76666666666647,93.47090319260883,0.03924073125223515,0.011260056360549598,71.88577455365524,146.82333333333273,146.63762148735088,147.00904517931457,89.08,89.82483917601304
2020-06-08- 08:55:00,90.12,89.92666666666646,95.23882579764754,0.062245935766583216,0.021457232241756323,79.81318492476692,146.59999999999943,146.14480773204585,147.055192267953,89.0893,89.97241958800652
2020-06-08- 09:00:00,90.19,90.10666666666646,96.21669024214731,0.08004437170279743,0.03317466013396454,85.4206458268137,146.2632666666661,145.4870707916851,147.0394625416471,89.10991399999999,90.08120979400326
2020-06-08- 09:05:00,90.22,90.17666666666646,96.65794791593068,0.09107259461116257,0.04475424702940415,78.62695126378144,145.90993333333276,145.37895684011477,146.44090982655075,89.14231657999999,90.15060489700163
2020-06-08- 09:10:00,90.17,90.19333333333314,74.83687799816035,0.09179808850430504,0.05416301532438433,74.09782155509326,145.69659999999942,145.57641480625392,145.81678519374492,89.18542391679999,90.16030244850081
2020-06-08- 09:15:00,90.29,90.22666666666647,86.11858346127875,0.0973422823141874,0.06279886872234494,77.14163850893517,145.51329999999942,145.11176404793417,145.91483595206466,89.22680696012799,90.22515122425041
2020-06-08- 09:20:00,90.23,90.2299999999998,64.44761397741934,0.09356051987063552,0.06895119895200305,79.17084981149644,145.55766666666605,145.07538419438836,146.03994913894374,89.27996661212158,90.22757561212521
2020-06-08- 09:25:00,90.09,90.20333333333315,34.267091587590755,0.07830036783956018,0.07082103272951448,60.297201388863925,145.58099999999942,145.07868453390296,146.08331546609588,89.33046828151551,90.1587878060626
2020-06-08- 09:30:00,90.23,90.18333333333315,61.38907237889734,0.075153075722028,0.07168744132801719,51.639239152192154,145.78103333333274,145.67820397762176,145.88386268904372,89.37844486743973,90.19439390303131
2020-06-08- 09:35:00,90.09,90.13666666666647,37.919925930196825,0.060939795414867604,0.06953791214538727,45.8672643277443,145.39666666666608,144.33618459559213,146.45714873774003,89.42402262406775,90.14219695151566
2020-06-08- 09:40:00,90,90.10666666666646,27.706118865754075,0.04334849827544929,0.06430002937139967,37.12070833803772,144.8899999999994,143.50859974390994,146.27140025608884,89.46732149286436,90.07109847575782
2020-06-08- 09:45:00,89.85,89.97999999999979,16.556980342770004,0.020032909618734607,0.05544660542086666,44.71263677016944,144.3699999999994,143.9686688804591,144.77133111953972,89.50845541822115,89.96054923787891
2020-06-08- 09:50:00,89.86,89.90333333333312,19.784893075932565,0.004687337267938574,0.04529475179028104,52.005714272547664,144.8199999999994,143.14995010029327,146.49004989970553,89.54753264731009,89.91027461893945
2020-06-08- 09:55:00,89.63,89.77999999999979,8.474642187572824,-0.02129863213447436,0.031976075005329965,63.319597961566124,145.5599999999994,143.7052044135529,147.4147955864459,89.58465601494458,89.77013730946973
2020-06-08- 10:00:00,89.59,89.69333333333311,7.3748400684712125,-0.04040739380496916,0.01749938124327014,70.86218708757843,146.22999999999942,145.8878499342564,146.57215006574245,90.29,89.68006865473487
2020-06-08- 10:05:00,89.45,89.55666666666644,4.3863338320655965,-0.06117444571444253,0.0017646158517276092,78.01447650771773,146.22999999999942,145.8878499342564,146.57215006574245,90.283,89.56503432736744
2020-06-08- 10:10:00,89.5,89.51333333333311,21.440597052247583,-0.06933141335693449,-0.01245458999000481,52.876491071472316,146.1266666666661,145.89495803561394,146.35837529771825,90.26634,89.53251716368372
2020-06-08- 10:15:00,89.55,89.49999999999977,38.02261852972917,-0.06891056596414558,-0.023745785184832963,36.11783411397538,146.07333333333278,145.96834655790772,146.17832010875784,90.2500132,89.54125858184186
2020-06-08- 10:20:00,89.55,89.53333333333312,38.02261852972917,-0.06627768123678379,-0.03225216439522313,24.945396142310752,146.13999999999945,146.0535901194144,146.2264098805845,90.234012936,89.54562929092093
2020-06-08- 10:25:00,89.69,89.59666666666645,73.39775547379878,-0.05270637483546636,-0.03634300648327178,37.11574833310676,146.12999999999946,146.0229174737198,146.23708252627912,90.21833267728,89.61781464546047
2020-06-08- 10:30:00,89.77,89.66999999999977,82.13698140367642,-0.03650281849151327,-0.036374968884920075,47.34520817402603,146.09666666666612,145.94493590840648,146.24839742492577,90.2029660237344,89.69390732273024
2020-06-08- 10:35:00,89.8,89.7533333333331,84.92304405577404,-0.02253969787227561,-0.03360791468239118,55.34469002404452,146.07999999999947,145.9729174737198,146.18708252627914,90.18790670325971,89.74695366136513
2020-06-08- 10:45:00,89.95,89.83999999999976,93.05133004612387,-0.002323295486206689,-0.02735099084315428,67.10953663213606,146.07999999999947,145.9729174737198,146.18708252627914,90.17314856919452,89.84847683068256
2020-06-08- 10:50:00,89.74,89.82999999999977,43.64198482684507,-0.003298029112940526,-0.02254039849711153,45.7852540879798,146.03999999999948,145.83151338789597,146.248486612103,90.15868559781063,89.79423841534128
2020-06-08- 10:55:00,89.65,89.77999999999979,32.535846131665295,-0.009980613495898183,-0.02002844149686886,37.310830128343504,146.02333333333283,145.84720206705674,146.19946459960892,90.14451188585441,89.72211920767064
2020-06-08- 11:00:00,89.78,89.72333333333313,56.51344551619951,-0.0051484472010656646,-0.01705244263770822,33.24994146535525,145.9933333333328,145.8289489576344,146.1577177090312,90.13062164813732,89.75105960383533
2020-06-08- 11:05:00,89.76,89.72999999999979,52.22965995493949,-0.003159809649730505,-0.014273916040112678,30.542682356696414,145.9599999999995,145.71342343842153,146.20657656157746,90.11700921517458,89.75552980191767
2020-06-08- 11:10:00,89.75,89.76333333333314,49.420084601852125,-0.0024267811877365375,-0.01190448906963745,32.16993356902718,145.90666666666615,145.75232217221532,146.061011161117,90.10366903087109,89.75276490095884
2020-06-08- 11:15:00,89.88,89.79666666666647,75.31432292809171,0.007027495020153651,-0.00811809225167923,41.483230695319925,145.92999999999952,145.72538654154798,146.13461345845107,90.09059565025366,89.81638245047941
2020-06-08- 11:20:00,89.84,89.82333333333315,60.919957281453954,0.010274241070817425,-0.004439625587179899,50.90453885378101,145.9799999999995,145.88066890012593,146.0793310998731,90.0777837372486,89.8281912252397
2020-06-08- 11:25:00,89.849,89.85633333333315,63.28803710327611,0.01267511698208068,-0.0010166770733277836,44.46819941067175,145.95333333333284,145.7981273746123,146.10853929205336,90.06522806250362,89.83859561261986
