time,price,sma,rsi,macd,macdSignal,adx,Middle bband,Lower bband,Upper bband,Parabolic sar,ema
2020-07-17- 15:00:00,110.91,110.7033333333332,91.02540318100746,-0.011521593631698579,-0.1291853517243819,47.10258397102826,155.71333333333362,155.3535803327016,156.07308633396565,111.39632488534595,110.68325034535573
2020-07-17- 15:05:00,111.43,111.01333333333321,95.61615370305276,0.06126722626501646,-0.09109483612650221,58.542644677548346,155.98000000000027,155.4868468805181,156.47315311948245,109,111.05662517267787
2020-07-17- 15:10:00,111.2,111.17999999999988,71.38844186122117,0.09134987777771642,-0.054605893345658484,67.29943511255675,156.17333333333363,155.84294635602444,156.50372031064282,109.0244,111.12831258633894
2020-07-17- 15:15:00,111.09,111.23999999999988,60.407745858852365,0.10050342184069905,-0.023584030308386975,53.03655188275865,156.27333333333362,156.22344457577486,156.3232220908924,109.075312,111.10915629316946
2020-07-17- 15:20:00,111.05,111.11333333333322,55.73185834318261,0.10035649197305929,0.0012040741479022801,43.52796306289326,156.25333333333364,156.21562098207204,156.29104568459525,109.12520576,111.07957814658474
2020-07-17- 15:25:00,111.35,111.16333333333323,76.33746021958106,0.11734162387304536,0.0244315840929309,43.27740369351232,156.25333333333364,156.21562098207204,156.29104568459525,109.1741016448,111.21478907329237
2020-07-17- 15:30:00,111.17,111.18999999999988,53.7994943534432,0.11220050131584003,0.041985367537512724,44.40125506025503,156.30666666666696,156.17069281574695,156.44264051758697,109.222019611904,111.19239453664619
2020-07-17- 15:35:00,111.13,111.21666666666654,48.979261807137945,0.10224607018619736,0.05403750806724965,31.565283556544,156.36000000000027,156.24686291824017,156.47313708176037,109.26897921966592,111.1611972683231
2020-07-17- 15:40:00,110.78,111.02666666666654,22.509362079275423,0.06826764729963486,0.05688353591372669,44.260666529469034,156.3800000000003,156.32343146426513,156.4365685357355,109.3149996352726,110.97059863416155
2020-07-17- 15:45:00,110.58,110.82999999999987,15.38337648537443,0.02989662891106093,0.051486154513193536,57.15694597435836,156.36333333333366,156.3108399551157,156.4158267115516,109.36009964256715,110.77529931708077
2020-07-17- 15:50:00,111.26,110.8733333333332,67.63627707349369,0.05011752693187077,0.05121242899692898,39.94014074463659,156.24000000000032,155.94290293529232,156.53709706470832,109.4042976497158,111.01764965854039
2020-07-17- 15:55:00,111.32,111.05333333333321,70.08155030794923,0.06581444180260121,0.05413283155806343,37.480946988293255,156.34333333333362,155.8370176662027,156.84964900046452,109.44761169672148,111.16882482927019
2020-07-17- 16:00:00,111.41,111.32999999999988,74.4286970060409,0.08004866981828229,0.059315999210107204,38.46537472772044,156.34666666666695,155.84008772762493,156.85324560570896,109.49005946278704,111.2894124146351
2020-07-17- 16:05:00,111.77,111.49999999999989,86.33865046033512,0.11129517304850367,0.06971183397778649,45.769828438875095,156.50666666666697,156.2698357393887,156.74349759394525,109.55365767890343,111.52970620731755
2020-07-17- 16:10:00,111.6,111.5933333333332,64.92069370089875,0.11643021626673544,0.07905551043557628,50.639464246311526,156.48333333333366,156.2997880035518,156.6668786631155,109.64511137174729,111.56485310365878
2020-07-17- 16:15:00,111.4,111.58999999999988,45.153768565097835,0.1021539552644839,0.0836751994013578,41.714295503519686,156.5100000000003,156.39569048217234,156.62430951782827,109.7329069168774,111.48242655182939
2020-07-17- 16:20:00,111.64,111.54666666666655,64.57100167799679,0.10567628074969093,0.08807541567102442,32.77319882983536,156.616666666667,156.29403857104975,156.93929476228422,109.8171906402023,111.5612132759147
2020-07-17- 16:25:00,111.31,111.44999999999989,37.320229403530846,0.08181742553055926,0.08682381764293139,25.37103136158868,156.6700000000003,156.336533361147,157.0034666388536,109.89810301459421,111.43560663795735
2020-07-17- 16:30:00,111.34,111.4299999999999,40.731111055207975,0.06536954900069247,0.0825329639144836,33.59688031522879,156.8800000000003,156.6014322358857,157.1585677641149,109.97577889401045,111.38780331897868
2020-07-17- 16:35:00,111.49,111.3799999999999,57.909560931775594,0.06256643200238443,0.07853965753206377,31.123265629799366,157.07000000000028,156.53111225729188,157.60888774270867,110.05034773825003,111.43890165948935
2020-07-17- 16:40:00,111.48,111.43666666666657,56.27839227312666,0.05789886160169999,0.074411498345991,27.739860166403577,157.4183333333336,156.83396282745744,158.00270383920977,110.12193382872002,111.45945082974467
2020-07-17- 16:45:00,111.5,111.4899999999999,59.68510406642109,0.05421511487297437,0.07037222165138768,23.986195244078555,157.91166666666695,156.95576104641864,158.86757228691525,110.19065647557122,111.47972541487233
2020-07-17- 16:50:00,111.3,111.42666666666656,27.52020495407758,0.03626204685927803,0.06355018669296575,25.61291260681098,158.20500000000027,157.57143863811424,158.8385613618863,110.25663021654837,111.38986270743617
2020-07-17- 16:55:00,111.12,111.30666666666656,15.93039134776367,0.01089935947045717,0.053020021248464035,44.54017569663136,158.58166666666693,158.0612608428275,159.10207249050637,110.31996500788644,111.25493135371809
2020-07-17- 17:00:00,111.32,111.24666666666656,50.60241800700762,0.00751026231814933,0.043918069462401094,57.15835108984495,158.66166666666695,158.11234385192188,159.210989481412,110.38076640757097,111.28746567685904
2020-07-17- 17:05:00,111.51,111.31666666666655,68.88731607068287,0.018014522745488648,0.038737360119018606,41.52437970203551,158.7283333333336,158.3626072680759,159.09405939859133,110.43913575126814,111.39873283842952
2020-07-17- 17:10:00,111.1,111.30999999999987,31.338880546545834,-0.003722486126960689,0.030245390869822746,40.157531924747644,158.53666666666697,158.16060520703232,158.91272812630163,110.49517032121742,111.24936641921477
2020-07-17- 17:15:00,110.89,111.16666666666653,22.088711611066355,-0.03225974885064886,0.017744362925728424,51.12693891943403,158.416666666667,158.3008123555842,158.53252097774978,110.54896350836871,111.06968320960738
2020-07-17- 17:20:00,111.39,111.12666666666654,62.071533302673224,-0.015749750853387923,0.011045540169905155,48.1232469844459,158.4533333333337,158.2465591697961,158.6601074968713,110.55,111.22984160480368
2020-07-17- 17:25:00,111.29,111.18999999999987,53.79024621022507,-0.011183350432858674,0.00659976204935239,46.120785694453815,158.516666666667,158.38467340391531,158.64865992941867,110.55,111.25992080240184
2020-07-17- 17:30:00,111.03,111.23666666666652,35.380886472829175,-0.025573553560107598,0.00016509892746039128,50.32192236791994,158.596666666667,158.4819690000524,158.7113643332816,110.60159999999999,111.14496040120092
2020-07-17- 17:35:00,111.1,111.13999999999987,43.22760888790957,-0.029383394812725783,-0.005744599820576844,56.544752037574845,158.546666666667,158.35739907458458,158.7359342587494,110.651136,111.12248020060045
2020-07-17- 17:40:00,111.26,111.12999999999987,59.91592075590098,-0.01994599478879877,-0.00858487881422123,43.27325099854471,158.486666666667,158.2171815624138,158.75615177092018,110.69869055999999,111.19124010030023
2020-07-17- 17:45:00,111.18,111.17999999999988,49.09276358641483,-0.018523227429852795,-0.010572548537347543,34.42558363919128,158.27333333333365,157.9214495152686,158.62521715139872,110.7443429376,111.18562005015012
2020-07-17- 17:50:00,111,111.14666666666653,30.498898932299497,-0.02926129583704551,-0.014310297997287136,35.69134038641361,158.216666666667,157.94471896081376,158.48861437252026,110.788169220096,111.09281002507507
2020-07-17- 17:55:00,111.05,111.07666666666654,39.972049852509514,-0.03190904014479656,-0.017830046426789023,45.52180204810875,158.28333333333367,157.85833660227888,158.70833006438846,110.83024245129215,111.07140501253753
2020-07-17- 18:00:00,111.72,111.25666666666655,83.94834518501574,0.013251300443940295,-0.01161377705264316,51.270847962153006,158.27666666666698,157.8356577233534,158.71767560998057,110.84,111.39570250626876
2020-07-17- 18:05:00,111.98,111.58333333333321,88.74702896994891,0.06029695021794623,0.00276836840147472,59.12579578654297,158.09333333333367,157.405470298469,158.78119636819835,110.84,111.68785125313438
2020-07-17- 18:10:00,112.16,111.95333333333322,91.41290057203884,0.10150487527543817,0.022515669776267414,66.47468793327987,157.70633333333367,157.19892072536842,158.21374594129892,110.8995,111.92392562656718
2020-07-17- 18:15:00,112.29,112.14333333333322,93.16665082606185,0.13404325756880553,0.04482118733477504,72.63640217461351,157.419666666667,156.9522472746264,157.88708605870764,110.97813000000001,112.10696281328359
2020-07-17- 18:20:00,111.94,112.12999999999988,51.05642297688997,0.1269431071954159,0.06124557130690321,54.15311086008532,157.17633333333367,156.84842955466567,157.50423711200168,111.0727609,112.02348140664179
2020-07-17- 18:25:00,111.99,112.07333333333321,55.37824586897191,0.12134922678914961,0.0732663024033525,41.830916650399864,157.11666666666702,156.9309548252299,157.30237850810414,111.17414002800001,112.0067407033209
2020-07-17- 18:30:00,111.84,111.92333333333322,39.630631643268316,0.10326268235805003,0.079265578394292,36.9489719357834,157.13666666666703,156.92924867955813,157.34408465377592,111.26740882576001,111.92337035166045
2020-07-17- 18:35:00,112.14,111.98999999999988,67.42239074659315,0.10834204431851902,0.08508087157913741,29.081278410518163,157.03000000000034,156.52088311836022,157.53911688164047,111.35321611969921,112.03168517583023
2020-07-17- 18:40:00,112.24,112.07333333333321,73.51803503535717,0.11481847759783648,0.09102839278287722,28.747435853160997,156.93333333333365,156.49202215655225,157.37464451011505,111.43215883012327,112.1358425879151
2020-07-17- 18:45:00,112.19,112.18999999999987,64.47063821911674,0.1117365241971271,0.0951700190657272,38.22944307349888,156.736666666667,156.4741997390959,156.9991335942381,111.50478612371342,112.16292129395755
2020-07-17- 18:50:00,112.62,112.34999999999987,86.26895672699946,0.13528988737111547,0.10319399272680485,53.23707382482231,156.72333333333367,156.44508484475745,157.0015818219099,111.58535537257922,112.39146064697877
2020-07-17- 18:55:00,112.45,112.41999999999986,63.25457723436563,0.13454159177209135,0.10946351253586215,63.24216099237125,156.70000000000036,156.48771089096653,156.9122891090342,111.70781983532129,112.42073032348938
2020-07-17- 19:00:00,112.02,112.36333333333319,31.43592568202384,0.10004770178734645,0.10758035038615901,56.631777667285746,156.829666666667,156.51888128298282,157.1404520503512,112.81,112.2203651617447
2020-07-17- 19:05:00,112.24,112.23666666666652,50.53249342097021,0.08896889549697562,0.10385805940832234,52.22485545056208,156.85966666666704,156.6233034828204,157.09602985051367,112.7996,112.23018258087234
2020-07-17- 19:10:00,112.14,112.1333333333332,42.46781279661923,0.07179843681025488,0.09744613488870885,49.286907306079634,156.81966666666702,156.55178443874436,157.08754889458967,112.789304,112.18509129043616
2020-07-17- 19:15:00,112.39,112.25666666666653,64.00813092815126,0.07513759009128762,0.0929844259292246,52.55203467253287,156.78000000000034,156.6242223834102,156.93577761659049,112.77911096,112.28754564521807
2020-07-17- 19:20:00,112.49,112.33999999999986,70.61031228681067,0.08160395284576794,0.09070833131253327,36.799212992766115,156.96333333333368,156.51039232754783,157.41627433911952,112.7690198504,112.38877282260904
2020-07-17- 19:25:00,112.52,112.46666666666653,72.85132443631781,0.08512099661254524,0.08959086437253566,29.19765258153436,157.18333333333365,156.75708353794224,157.60958312872506,112.759029651896,112.45438641130451
2020-07-17- 19:30:00,112.59,112.53333333333319,78.57045731525359,0.08931183749793092,0.08953505899761471,30.324255334255326,157.42000000000033,157.14723636758532,157.69276363241534,112.74913935537704,112.52219320565226
2020-07-17- 19:35:00,112.64,112.58333333333319,82.51658422723641,0.09243531953367778,0.09011511110482733,45.774544019503956,157.5733333333337,157.29317464970018,157.8534920169672,111.77,112.58109660282614
2020-07-17- 19:40:00,112.53,112.58666666666652,51.32662561216475,0.0838093950774379,0.08885396789934943,32.33913051327075,157.6833333333337,157.56519970280044,157.80146696386697,111.78269999999999,112.55554830141307
2020-07-17- 19:45:00,112.23,112.46666666666651,20.1573468271692,0.05475440564632095,0.08203405544874373,33.16046664755996,157.64000000000036,157.39944508774298,157.88055491225774,111.795273,112.39277415070654
2020-07-17- 19:50:00,111.6,112.11999999999985,6.92000271380869,-0.009316122633862278,0.06376401983222253,44.825325616573345,157.6233333333337,157.40404154592127,157.84262512074613,113.04,111.99638707535327
2020-07-17- 19:55:00,111.82,111.88333333333317,30.743332843845224,-0.036120961839330334,0.043787023497911956,52.60189826258229,157.57666666666705,157.4051375981216,157.7481957352125,113.0254,111.90819353767662
2020-07-17- 20:00:00,111.86,111.75999999999983,35.26222955670037,-0.04979180603987743,0.025071257590354078,37.13835720083373,157.6133333333337,157.51905243374483,157.7076142329226,113.010946,111.8840967688383
2020-07-17- 20:05:00,112,111.89333333333316,51.78016742786421,-0.04751392381150765,0.01055422130998173,26.8293298263347,157.58000000000038,157.58000000000038,157.58000000000038,112.99663654,111.94204838441915
2020-07-17- 20:10:00,111.63,111.82999999999983,25.7421517679294,-0.06968954238560343,-0.005494531429135304,34.29093288121246,157.58666666666704,157.56781050888256,157.60552282445153,112.9824701746,111.78602419220957
2020-07-17- 20:15:00,111.55,111.7266666666665,22.132577734787073,-0.08737128991265308,-0.02186988312583886,40.69282777814832,157.6433333333337,157.49160258034888,157.7950640863185,112.95402077110799,111.66801209610477
2020-07-17- 20:20:00,111.52,111.56666666666649,20.51451661581406,-0.09807222495480516,-0.037110351491632124,44.960757709438894,157.69000000000037,157.56038518935344,157.8196148106473,112.91100014797475,111.59400604805239
2020-07-17- 20:30:00,111.72,111.59666666666651,54.08321026856919,-0.0880866104114375,-0.0473056032755932,38.269133964492234,157.72666666666703,157.69267321546843,157.76066011786563,112.8692701435355,111.6570030240262
2020-07-17- 20:35:00,111.66,111.63333333333317,45.44631239631783,-0.08260593723635168,-0.0543656700677449,26.61452932065355,157.72666666666703,157.69267321546843,157.76066011786563,112.82879203922944,111.65850151201309
2020-07-17- 20:40:00,111.66,111.67999999999984,45.44631239631783,-0.07617486387371741,-0.0587275088289394,26.32860943331282,157.6833333333337,157.54735948278827,157.81930718387915,112.78952827805256,111.65925075600654
2020-07-17- 20:45:00,111.77,111.6966666666665,67.1115266743514,-0.0618168116992166,-0.05934536940299484,30.24575065709267,157.58000000000035,157.29387648503513,157.86612351496558,112.75144242971098,111.71462537800326
2020-07-17- 20:50:00,111.74,111.72333333333317,57.73210431796323,-0.05230538209038116,-0.057937371940472104,36.104892208007016,157.48000000000033,157.31916882807508,157.64083117192558,112.71449915681964,111.72731268900162
2020-07-17- 21:10:00,111.73,111.7466666666665,53.96132120811771,-0.044941265780622075,-0.0553381507085021,28.21613302563439,157.346666666667,157.12137673183324,157.57195660150077,112.67866418211506,111.72865634450082
2020-07-17- 21:15:00,111.73,111.73333333333318,53.96132120811771,-0.038558342541534785,-0.05198218907510864,32.39349116393737,157.27333333333368,157.02335555823933,157.52331110842803,112.64390425665161,111.7293281722504
2020-07-17- 21:20:00,111.73,111.72999999999985,53.96132120811772,-0.03303938134857276,-0.04819362752980146,35.17839658947269,157.21000000000035,157.13881948415977,157.28118051584093,112.61018712895206,111.72966408612521
2020-07-17- 23:05:00,111.63,111.6966666666665,16.839823822844167,-0.03511529983360617,-0.0455779619905624,45.467346613212015,157.12333333333368,156.8422244195427,157.40444224712465,112.5774815150835,111.6798320430626
2020-07-17- 23:20:00,111.7,111.6866666666665,51.71630722909043,-0.030494654739698035,-0.04256130054038953,30.71878871398903,156.95666666666702,156.48159942083163,157.4317339125024,112.545757069631,111.6899160215313
2020-07-17- 23:35:00,111.65,111.65999999999981,35.68252221675047,-0.029829968490219017,-0.040015034130355426,29.141862970266473,156.78000000000034,156.56397531191755,156.99602468808314,112.51498435754206,111.66995801076565
2020-07-17- 23:55:00,111.81,111.71999999999981,74.15059174593341,-0.017432526480206434,-0.03549853260032563,35.99207685997016,156.85000000000034,156.43785116056424,157.26214883943643,112.4851348268158,111.73997900538282
2020-07-20- 08:00:00,109.97,111.14333333333316,6.552045018333964,-0.134489508183691,-0.0552967277169987,52.683200322653555,156.88333333333367,156.51806326695564,157.2486033997117,112.45618078201132,110.85498950269141
2020-07-20- 08:05:00,109.89,110.5566666666665,6.184356013035631,-0.21239916252928026,-0.08671721467945501,64.27124672959225,156.99333333333365,156.68464435056032,157.30202231610699,112.35673355073087,110.3724947513457
2020-07-20- 08:10:00,109.86,109.90666666666651,5.9951113876044095,-0.25846280983263625,-0.12106633371009126,71.99661100088473,157.10000000000034,156.54190801307905,157.65809198692162,112.23039687319432,110.11624737567286
2020-07-20- 08:15:00,109.91,109.8866666666665,12.675549455619706,-0.2765230628499751,-0.15215767953806802,77.39762043202177,157.32333333333366,156.95083426654915,157.69583240011818,112.1103770295346,110.01312368783643
2020-07-20- 08:20:00,110.05,109.93999999999984,32.748306157243725,-0.26938244089214436,-0.1756026318088833,62.2263198065861,157.1900000000003,156.4404223416491,157.9395776583515,111.97295440776253,110.03156184391821
2020-07-20- 08:30:00,110.27,110.0766666666665,56.38168962017659,-0.24043066606888885,-0.1885682386608844,44.962235027595,156.9700000000003,156.28162026038672,157.6583797396139,111.84377714329678,110.1507809219591
2020-07-20- 08:35:00,110.38,110.23333333333316,65.47990013389807,-0.20563571456746388,-0.1919817338422003,41.37154397444488,156.88666666666697,156.4290399394317,157.34429339390223,111.72235051469897,110.26539046097955
2020-07-20- 08:45:00,111,110.54999999999983,87.50859368383271,-0.1333130297479812,-0.18024799302335648,52.535017078304804,157.05666666666696,156.69285963700742,157.4204736963265,111.60820948381703,110.63269523048977
2020-07-20- 08:55:00,110.96,110.77999999999982,82.41877386952604,-0.08389338145660474,-0.16097707071000614,57.43579068755614,157.27666666666696,157.016239668274,157.5370936650599,111.50091691478801,110.79634761524488
2020-07-20- 09:00:00,111.28,111.07999999999981,89.64570076254947,-0.026620847744950993,-0.13410582611699512,65.7902825626938,157.37666666666695,157.08257673456723,157.67075659876667,111.40006189990072,111.03817380762244
2020-07-20- 09:05:00,111.08,111.10666666666647,64.70893896914215,-0.0016937666613898728,-0.10762341422587407,71.35994381278559,157.90333333333362,156.70552051204444,159.1011461546228,111.36,111.05908690381122
2020-07-20- 09:10:00,111.19,111.18333333333315,71.29618841296937,0.02229050949313205,-0.08164062948207285,75.07305131284677,158.24666666666693,157.16959244071523,159.32374089261862,111.36,111.12454345190561
2020-07-20- 09:15:00,111.2,111.15666666666648,72.00865057332058,0.03799672509934737,-0.057713158565788805,79.71212448113708,158.58000000000027,158.33944508737991,158.82055491262062,109.82,111.1622717259528
2020-07-20- 09:45:00,111.92,111.4366666666665,92.39507324100268,0.09626503023849864,-0.026917520804931316,85.4103701114906,158.51666666666694,158.45484254890437,158.5784907844295,109.83519999999999,111.5411358629764
2020-07-20- 10:25:00,111.74,111.61999999999983,72.57391574856283,0.11901374284327915,0.0022687319247107762,77.1204880442673,158.48666666666693,158.35467340341913,158.61865992991474,109.87849599999998,111.64056793148819
2020-07-20- 10:40:00,111.48,111.71333333333318,49.54504915978169,0.11213849411846866,0.024242684363462354,53.4417687487468,158.43666666666695,158.25753295073565,158.61580038259825,109.92092607999999,111.5602839657441
2020-07-20- 10:50:00,111.67,111.62999999999984,62.56571207973132,0.11677141609894193,0.04274843071055827,47.94023411618253,158.35000000000028,158.26835034617656,158.431649653824,109.96250755839999,111.61514198287205
2020-07-20- 10:55:00,111.63,111.59333333333318,57.85117413197896,0.11309320522799737,0.05681738561404609,40.93666981787842,158.26333333333363,158.0841996174836,158.44246704918368,110.00325740723198,111.62257099143602
2020-07-20- 11:00:00,111.82,111.7066666666665,72.57529948950621,0.11979752097180096,0.06941341268559706,46.625903488302185,158.22000000000028,158.08936054983442,158.35063945016614,110.04319225908735,111.721285495718
2020-07-20- 11:05:00,112.03,111.82666666666648,82.6333971877756,0.13447309557338372,0.0824253492631544,54.595605628919735,158.10666666666694,157.88920658253133,158.32412675080255,110.0823284139056,111.875642747859
2020-07-20- 11:15:00,112,111.94999999999982,76.61242804208999,0.13748272687277563,0.09343682478507864,60.37403212820967,158.0600000000003,157.83138095887034,158.28861904113023,110.14225856148843,111.9378213739295
2020-07-20- 11:20:00,112.38,112.13666666666649,90.19145937155685,0.16074606621091903,0.10689867307024672,68.89243555070057,157.89333333333363,157.64603684154082,158.14062982512644,110.22056821902889,112.15891068696475
2020-07-20- 11:25:00,112.39,112.25666666666649,90.4112223656685,0.17124429581940603,0.11976779762007858,75.3103281220149,157.82666666666694,157.57937017487413,158.07396315845975,110.32853980807745,112.27445534348237
2020-07-20- 11:30:00,112.32,112.36333333333316,73.19233550377682,0.16751255647390906,0.12931674939084467,72.12723105067147,157.66000000000028,157.43138095890214,157.88861904109842,110.45582741959281,112.29722767174118
2020-07-20- 11:35:00,112.33,112.34666666666648,74.24348166120772,0.16001346112776105,0.13545609173822795,70.00516633644251,157.6233333333336,157.41020843677302,157.83645822989416,110.5982195002213,112.3136138358706
2020-07-20- 11:40:00,112.3,112.31666666666649,63.108173243207354,0.14755633133147228,0.1378761396568768,54.73699071308328,157.6733333333336,157.32679489652358,158.01987177014362,110.73064413520581,112.30680691793529
2020-07-20- 11:45:00,112.5,112.3766666666665,85.24230418352793,0.14798860210379416,0.13989863214626028,55.99814859084981,157.62666666666692,157.17697541531157,158.07635791802227,110.8537990457414,112.40340345896765
2020-07-20- 11:50:00,112.63,112.4766666666665,90.68900106712277,0.15210253749741298,0.14233941321649082,66.94525971519938,157.65666666666692,157.20343138390814,158.1099019494257,110.98549512208209,112.51670172948383
2020-07-20- 12:00:00,112.52,112.54999999999983,61.75868018869271,0.1420885449787619,0.14228923956894504,63.78080939246894,157.6066666666669,157.25440413927848,157.95892919405534,111.1614005610947,112.5183508647419
2020-07-20- 12:05:00,112.3,112.48333333333316,31.557551042367603,0.11559767656979147,0.13695092696911432,44.717731045344095,157.80333333333357,157.590208436773,158.01645822989414,111.32147451059618,112.40917543237094
2020-07-20- 12:10:00,112.53,112.44999999999982,61.263443315428354,0.10993795371705062,0.13154833231870158,32.00901214726087,157.95333333333357,157.63486477675252,158.27180188991463,111.46714180464252,112.46958771618547
2020-07-20- 12:15:00,112.4,112.40999999999981,44.78388403763932,0.09356572743902802,0.12395181134276687,23.53653288187205,158.04000000000022,157.87426929667052,158.20573070332992,111.5996990422247,112.43479385809275
2020-07-20- 12:20:00,112.56,112.49666666666648,63.10578000047886,0.09053218612991998,0.1172678863001975,27.145827872122666,158.06666666666692,157.94853303533296,158.18480029800088,111.72032612842447,112.49739692904637
2020-07-20- 12:25:00,112.34,112.43333333333315,37.465244641194424,0.07039790044342453,0.1078938891288429,18.1508530213229,157.9633333333336,157.7887226573137,158.13794400935348,111.83009677686627,112.41869846452319
2020-07-20- 12:30:00,112.65,112.51666666666648,66.3573224160665,0.0759369466004074,0.1015025006231558,31.22064863796618,157.85666666666694,157.5861938310136,158.1271395023203,111.92998806694831,112.5343492322616
2020-07-20- 12:35:00,112.87,112.61999999999982,77.44862567413182,0.09202890187977175,0.099607780874479,44.622362394657124,157.8746666666669,157.5573221301304,158.19201120320344,112.02088914092296,112.7021746161308
2020-07-20- 12:40:00,112.81,112.77666666666649,68.24455656000102,0.09537048264039072,0.09876032122766135,55.69024096010744,157.7913333333336,157.3678073937572,158.21485927291,112.10360911823989,112.7560873080654
2020-07-20- 12:45:00,112.7,112.79333333333317,51.43496100449506,0.08678774578574178,0.09636580613927744,60.614325840673246,157.51133333333362,156.50576837364372,158.51689829302353,112.1788842975983,112.7280436540327
2020-07-20- 12:50:00,112.95,112.81999999999982,73.6017550188712,0.09526619261521319,0.09614588343446459,70.60670601163478,156.8100000000003,155.49354010089414,158.12645989910644,112.24738471081446,112.83902182701635
2020-07-20- 12:55:00,112.98,112.8766666666665,75.60593118661981,0.09964034334520022,0.09684477541661171,77.26829279227582,156.68000000000026,155.65186252574776,157.70813747425277,112.34564623973301,112.90951091350817
2020-07-20- 13:00:00,113.22,113.04999999999984,87.23525170169954,0.11552280687364203,0.10058038170801778,83.14186922693746,156.73000000000027,155.65805472809876,157.8019452719018,112.43408161575971,113.06475545675409
2020-07-20- 13:05:00,113.21,113.1366666666665,84.7112411967181,0.12134210998642914,0.10473272736370005,87.05758685004521,156.9733333333336,156.5699035936669,157.37676307300032,112.51367345418373,113.13737772837703
2020-07-20- 13:10:00,113.32,113.24999999999983,89.65158305736958,0.12854482707821546,0.10949514730660313,90.38436018928235,156.84333333333362,156.59388950896226,157.09277715770497,112.58530610876537,113.22868886418851
2020-07-20- 13:15:00,112.99,113.17333333333316,36.531198653870625,0.10632627928124805,0.10886137370153212,60.67381380825156,156.6700000000003,156.40266749926795,156.93733250073265,112.66942243680117,113.10934443209425
2020-07-20- 13:20:00,112.98,113.09666666666651,35.57311708088109,0.08738496904628335,0.10456609277048237,43.68895225863978,156.49333333333362,155.97891888805466,157.00774777861258,112.74428596875305,113.04467221604713
2020-07-20- 13:25:00,112.8,112.92333333333318,20.825978829891,0.05962410781313565,0.09557769577901302,47.63077681574203,156.22000000000028,155.80785116042296,156.6321488395776,113.35,112.92233610802356
2020-07-20- 13:30:00,112.89,112.88999999999983,39.60417960755244,0.045469554426773584,0.08555606750856513,49.10054954322883,155.80666666666696,155.00428133433806,156.60905199899585,112.52,112.90616805401177
2020-07-20- 13:35:00,112.159,112.61633333333316,10.182075725031723,-0.015383256072865947,0.06536820279227892,52.17864290854095,155.31333333333362,154.25625139633937,156.37041527032787,113.56,112.5325840270059
2020-07-20- 13:40:00,111.79,112.2796666666665,6.516472152661564,-0.08013653286073463,0.03626725566167621,54.23070515208238,154.33333333333363,152.4636928452007,156.20297382146654,113.56,112.16129201350296
2020-07-20- 13:45:00,112.46,112.13633333333316,52.79808508063263,-0.07420026090537135,0.014173752348266698,41.06102250418212,152.94000000000028,149.9720377362022,155.90796226379837,113.5353,112.31064600675148
2020-07-20- 13:50:00,113.61,112.61999999999983,79.248625708253,0.01087575605346558,0.013514153089306475,43.81599325179354,152.16666666666694,150.5220930983649,153.81124023496898,111.09,112.96032300337575
2020-07-20- 13:55:00,113.48,113.18333333333317,72.37190030673156,0.057605245639948066,0.022332371599434794,47.507794381687326,152.06666666666695,150.62515511455237,153.50817821878152,111.11630000000001,113.22016150168787
2020-07-20- 14:00:00,113.93,113.67333333333318,80.95346311750966,0.11715866201258507,0.04129762968206485,51.71991926136271,152.9233333333336,151.86574698308738,153.98091968357983,111.17137400000001,113.57508075084394
2020-07-20- 14:05:00,114.56,113.98999999999984,88.47257944348156,0.19542343477020552,0.07212279069969299,61.505725957638596,153.4000000000003,152.47034056451486,154.32965943548572,111.25593278000001,114.06754037542197
2020-07-20- 14:10:00,114.89,114.45999999999982,91.20165912022364,0.2628139797553075,0.1102610285108159,69.36870286283198,153.80000000000027,153.54649129009323,154.0535087099073,111.39569546880001,114.47877018771098
2020-07-20- 14:15:00,115.22,114.88999999999983,93.50733529549179,0.32074403142053143,0.15235762909275902,75.62717807608811,153.8233333333336,153.62646902754145,154.02019763912577,111.57641069536001,114.84938509385549
2020-07-20- 14:20:00,115.83,115.31333333333316,96.23965813322151,0.3896127310148927,0.19980864947718574,81.69383897340175,153.78666666666695,153.55553419047604,154.01779914285785,111.79502605363841,115.33969254692775
2020-07-20- 14:25:00,116.08,115.70999999999982,97.01253922285481,0.438710499773066,0.24758901953636178,86.30121523175067,153.7133333333336,153.68838896374237,153.73827770292482,112.07887422988372,115.70984627346388
2020-07-20- 14:30:00,115.86,115.92333333333316,76.30935805109524,0.4409813219550074,0.2862674800200909,89.37279940398328,153.54333333333358,153.05716920989002,154.02949745677714,112.40696429149303,115.78492313673195
2020-07-20- 14:35:00,115.97,115.96999999999984,79.57800905584097,0.43492087768311194,0.3159981595526951,91.85543039444872,153.19000000000025,152.2999063723154,154.0800936276851,112.70880714817359,115.87746156836597
2020-07-20- 14:40:00,115.96,115.92999999999984,78.10844576724747,0.4153795296517586,0.3358744335725078,93.51051772142569,153.24000000000024,152.22596515539965,154.25403484460082,113.04101450483797,115.91873078418298
2020-07-20- 14:45:00,115.87,115.93333333333317,62.52157590166488,0.38216412865158134,0.3451323725883225,69.38230183222838,153.64000000000024,152.16342739222338,155.1165726077771,113.34332319940256,115.89436539209149
2020-07-20- 14:50:00,115.8,115.8766666666665,50.71455521997058,0.34245265521893486,0.344596429114445,46.48730932440418,154.34000000000026,153.6327046825805,155.04729531742,113.61842411145633,115.84718269604573
