time,o,c,h,l,t,rsi,macd,macdSignal,macdHist,adx,Middle bband,Lower bband,Upper bband,Parabolic sar,ema
2021-01-26- 19:35:00,103.91,103.79,103.91,103.78,1611689700,29.97955384752605,0.010565675510903816,0.03642383413403165,-0.025858158623127833,68.79529693837783,103.84333333333353,103.75339508269518,103.93327158397189,103.33085318169894,103.84632273394547
2021-01-26- 19:40:00,103.77,103.71,103.87,103.63,1611690000,21.654433809896993,-0.003229973929748553,0.028493072521275607,-0.03172304645102416,74.9816601948512,103.8000000000002,103.6442223806076,103.95577761939279,103.36281905443099,103.77816136697274
2021-01-26- 19:45:00,103.69,103.66,103.82,103.57,1611690300,17.181457342241035,-0.015617538982837686,0.019670950220452947,-0.035288489203290634,80.06249775261455,103.7200000000002,103.6129174771179,103.82708252288249,103.39350629225375,103.71908068348637
2021-01-26- 19:50:00,103.63,103.51,103.7,103.4,1611690600,8.904488981401819,-0.03349251636024064,0.009038256904314229,-0.04253077326455487,85.04957768207868,103.62666666666685,103.45669934939421,103.79663398393949,104.13,103.61454034174318
2021-01-26- 19:55:00,103.53,103.77,103.78,103.52,1611690900,59.55839953843639,-0.026333569288610192,0.0019638916657293446,-0.028297460954339538,71.64334776309612,103.64666666666686,103.43354176838226,103.85979156495146,104.1227,103.69227017087158
2021-01-26- 20:00:00,103.76,103.64,103.76,103.53,1611691200,42.03015972116926,-0.029610721411089003,-0.004351030949634325,-0.025259690461454678,62.70586115044107,103.6400000000002,103.42771088887568,103.85228911112472,104.115473,103.6661350854358
2021-01-26- 20:05:00,103.62,103.79,103.8,103.51,1611691500,61.59338587716333,-0.020498737033193493,-0.007580572166346158,-0.012918164866847335,45.907958226788274,103.73333333333353,103.60033375088022,103.86633291578684,104.10831827,103.7280675427179
2021-01-26- 20:10:00,103.8,103.87,103.92,103.78,1611691800,69.75804742826035,-0.008331063997033539,-0.007730670532483634,-0.0006003934645499049,45.31660011233282,103.76666666666688,103.57599533796571,103.95733799536805,104.1012350873,103.79903377135895
2021-01-26- 20:15:00,103.84,103.95,103.97,103.79,1611692100,77.06992484528598,0.005431628992468518,-0.005098210627493204,0.010529839619961722,49.37360164611621,103.87000000000022,103.73936054696607,104.00063945303437,104.094222736427,103.87451688567947
2021-01-26- 20:20:00,103.939,103.93,103.97,103.71,1611692400,70.66309761069789,0.01293590971232561,-0.001491386559529441,0.014427296271855052,32.94119916908134,103.91666666666687,103.84867973949454,103.9846535938392,104.08728050906274,103.90225844283974
2021-01-26- 20:25:00,103.95,103.94,104.01,103.83,1611692700,72.38483527127076,0.018116131734373653,0.0024301170992511783,0.015686014635122474,29.13765938228884,103.94000000000021,103.92367006739977,103.95632993260065,104.08040770397211,103.92112922141987
2021-01-26- 20:30:00,103.92,103.66,103.97,103.66,1611693000,20.89079456334202,0.001760683604118185,0.00229623040022458,-0.0005355467961063948,35.65651086793962,103.84333333333355,103.58393231383543,104.10273435283166,104.0736036269324,103.79056461070994
2021-01-26- 20:35:00,103.64,103.54,103.74,103.48,1611693300,14.335039186274178,-0.017268480844151668,-0.0016167118486506695,-0.015651768995500998,48.18658992208881,103.71333333333355,103.37813853089425,104.04852813577286,104.06686759066307,103.66528230535496
2021-01-26- 20:40:00,103.52,103.71,103.71,103.48,1611693600,48.60660862295072,-0.01757764100773329,-0.004808897680467194,-0.012768743327266097,56.53997595818826,103.63666666666688,103.49399376950204,103.77933956383173,104.06019891475644,103.68764115267749
2021-01-26- 20:45:00,103.72,103.49,103.95,103.49,1611693900,27.35938684462753,-0.03222289543991508,-0.010291697232356772,-0.021931198207558306,47.31687799383534,103.58000000000021,103.39167404134223,103.7683259586582,104.05359692560887,103.58882057633875
2021-01-26- 20:50:00,103.5,103.24,103.75,103.16,1611694200,15.67782010961725,-0.05785360492298253,-0.019804078770481924,-0.0380495261525006,45.49047099722933,103.4800000000002,103.09598611130252,103.86401388869788,104.04706095635278,103.41441028816936
2021-01-26- 20:55:00,103.27,103.46,103.55,103.18,1611694500,46.07166654997009,-0.057701042619584086,-0.027383471540302358,-0.03031757107928173,44.27286633282532,103.39666666666687,103.17375661995582,103.61957671337792,104.02931973722572,103.43720514408469
2021-01-26- 21:00:00,103.43,105.34,105.4,103.42,1611694800,90.40472499510084,0.07291905539614163,-0.00732296615301356,0.08024202154915519,56.879588326430316,104.01333333333355,102.12856396930393,105.89810269736317,103.16,104.38860257204234
2021-01-26- 21:05:00,105.37,105.8,106.01,105.37,1611695100,92.6287634168587,0.18784274193995998,0.03171017546558115,0.15613256647437884,67.08521316293945,104.86666666666689,102.84219417020724,106.89113916312654,103.18,105.09430128602116
2021-01-26- 21:10:00,105.82,105.37,106.09,105.37,1611695400,69.90836718479864,0.2276525957529003,0.07089865952304499,0.15675393622985534,74.12250597849041,105.50333333333356,105.08306886629201,105.9235978003751,103.23660000000001,105.23215064301058
2021-01-26- 21:15:00,105.39,105.7,105.83,105.36,1611695700,76.53421986143253,0.2686333509715695,0.11044559781274989,0.1581877531588196,78.16179229678774,105.62333333333356,105.25587963250364,105.99078703416349,103.322202,105.46607532150529
2021-01-26- 21:20:00,105.68,105.3,105.75,105.29,1611696000,54.65387038039782,0.25906911804807464,0.14017030185981483,0.11889881618825981,74.74437588673062,105.45666666666689,105.10782732123,105.80550601210378,103.40523594000001,105.38303766075265
2021-01-26- 21:25:00,105.3,105.27,105.3,105.16,1611696300,52.95083401304821,0.24186636243011606,0.16050951397387508,0.08135684845624097,60.42222671330833,105.42333333333356,105.03130158853303,105.81536507813409,103.48577886180001,105.32651883037633
2021-01-26- 21:30:00,105.28,105.31,105.5,105.19,1611696600,55.71096212996402,0.2250109980514594,0.17340981078939194,0.05160118726206747,58.41972037086551,105.29333333333356,105.25933986939958,105.32732679726755,103.56390549594602,105.31825941518817
2021-01-26- 21:35:00,105.31,105.32,105.41,105.25,1611696900,56.66431621789154,0.20690922839878567,0.1801096943112707,0.02679953408751498,57.084716142570294,105.30000000000022,105.25679506151806,105.34320493848239,103.63968833106763,105.31912970759407
2021-01-26- 21:40:00,105.3,105.07,105.3,105.07,1611697200,31.354495387729248,0.17082826107527183,0.1782534076640709,-0.007425146588799086,40.60382643541283,105.23333333333356,105.0022008556159,105.46446581105123,103.7131976811356,105.19456485379703
2021-01-26- 21:45:00,105.07,104.96,105.07,104.81,1611697500,24.215757798443494,0.13372101724439744,0.16934692958013622,-0.03562591233573878,43.94604056514165,105.11666666666689,104.81541003919317,105.4179232941406,103.78450175070152,105.0772824268985
2021-01-26- 21:50:00,104.99,105.2,105.2,104.96,1611697800,56.57384308430301,0.12113860832170076,0.15970526532844914,-0.038566657006748384,33.181799484440795,105.07666666666688,104.88048081363164,105.27285251970213,103.85366669818048,105.13864121344926
2021-01-26- 21:55:00,105.19,105.05,105.26,104.99,1611698100,40.401507364384784,0.09845997652398353,0.147456207567556,-0.04899623104357248,23.891086554292716,105.07000000000022,104.87201010117799,105.26798989882245,103.92075669723506,105.09432060672464
2021-01-26- 22:00:00,105.01,105.04,105.25,104.85,1611698400,39.27867757976643,0.07948480939131741,0.13386192793230828,-0.054377118540990865,26.343490897848426,105.0966666666669,104.95030334393164,105.24302998940217,103.98583399631801,105.06716030336233
2021-01-26- 22:10:00,104.9,104.98,104.98,104.9,1611699000,31.41977455824024,0.06017688540174504,0.11912491942619563,-0.05894803402445059,27.978427126885563,105.02333333333358,104.96150920992199,105.08515745674518,104.04895897642847,105.02358015168116
2021-01-26- 22:15:00,104.97,104.81,104.97,104.8,1611699300,16.98051614140606,0.03378870002734402,0.10205767554642531,-0.06826897551908129,37.27542534277772,104.94333333333357,104.74851147730958,105.13815518935756,104.11019020713562,104.91679007584058
2021-01-26- 22:20:00,104.83,104.85,105.2,104.75,1611699600,28.56680217530128,0.01800198999369229,0.0852465384358787,-0.06724454844218641,34.94209389188655,104.88000000000022,104.73485639284803,105.02514360715242,104.16958450092154,104.88339503792028
2021-01-26- 22:35:00,104.8,104.8,104.8,104.8,1611700500,22.641930571968626,0.0035781897153412956,0.06891286869177123,-0.06533467897642993,33.38653959129244,104.82000000000022,104.77679506160226,104.86320493839818,104.2271969658939,104.84169751896013
2021-01-26- 22:40:00,104.84,105,105,104.84,1611700800,65.53322774139937,0.007638485610272028,0.05665799207547138,-0.049019506465199356,44.42428847988091,104.88333333333355,104.71336601612514,105.05330065054197,104.28308105691708,104.92084875948007
2021-01-26- 22:50:00,104.95,105,105,104.95,1611701400,65.53322774139936,0.010049501349314482,0.047336293930240005,-0.03728679258092552,51.782787738939895,104.93333333333355,104.74477152493363,105.12189514173348,104.33728862520957,104.96042437974003
2021-01-26- 22:55:00,104.93,105,105,104.82,1611701700,65.53322774139936,0.011292665507525612,0.040127568245697125,-0.028834902738171513,36.317915366299076,105.00000000000021,104.99999460520361,105.00000539479682,104.38986996645328,104.98021218987002
2021-01-26- 23:00:00,105,105.42,105.42,105,1611702000,93.00830734056963,0.04044269096181097,0.04019059278891989,0.00025209817289107567,46.18527600287913,105.14000000000021,104.74402020249357,105.53597979750685,104.44087386745967,105.20010609493501
2021-01-26- 23:05:00,105.42,105.42,105.58,105.32,1611702300,93.00830734056962,0.05824423964671155,0.043801322160478225,0.014442917486233324,55.931065019949756,105.28000000000021,104.88402020249357,105.67597979750686,104.49034765143588,105.3100530474675
2021-01-26- 23:10:00,105.43,105.47,105.47,105.35,1611702600,94.2385093644207,0.07138733614371517,0.04931852495712562,0.022068811186589557,62.42825769799685,105.43666666666688,105.38952621424856,105.4838071190852,104.5383372218928,105.39002652373375
2021-01-26- 23:15:00,105.47,105.47,105.47,105.44,1611702900,94.23850936442071,0.07759647362829014,0.054974114691358524,0.022622358936931618,66.75971948336158,105.45333333333353,105.40619288083803,105.50047378582903,104.58488710523602,105.43001326186688
2021-01-26- 23:20:00,105.5,105.7,105.8,105.5,1611703200,97.95771686372878,0.09475645390007514,0.06293058253310185,0.03182587136697329,75.05415753774355,105.54666666666685,105.32982058698806,105.76351274634564,104.63004049207893,105.56500663093344
2021-01-26- 23:25:00,105.68,105.69,105.72,105.57,1611703500,94.00033138163721,0.10212647668065244,0.07076976136261197,0.031356715318040476,80.58378290733152,105.62000000000019,105.4077108888414,105.83228911115899,104.67383927731656,105.62750331546673
2021-01-26- 23:30:00,105.7,105.48,105.7,105.43,1611703800,41.36308413404754,0.08912635571810767,0.07444108023371111,0.014685275484396562,59.580614016758716,105.62333333333352,105.42046501246274,105.8262016542043,104.71632409899706,105.55375165773336
2021-01-26- 23:35:00,105.49,105.22,105.5,105.22,1611704100,20.27659864104414,0.059745887880595205,0.07150204176308793,-0.011756153882492723,52.09138967907933,105.46333333333352,105.07885677710834,105.8478098895587,104.75753437602715,105.38687582886668
2021-01-26- 23:40:00,105.22,105.3,105.3,105.05,1611704400,35.46167204911118,0.04383751544460779,0.0659691364993919,-0.022131621054784112,54.66473647509043,105.33333333333353,105.11587324744133,105.55079341922573,104.79750834474633,105.34343791443334
2021-01-26- 23:45:00,105.31,105.25,105.36,105.19,1611704700,30.08879242075378,0.028450380920261864,0.058465385383565896,-0.030015004463304032,47.83410883811314,105.25666666666685,105.19067003316874,105.32266330016495,104.83628309440394,105.29671895721667
2021-01-26- 23:50:00,105.2,105.2,105.21,105.2,1611705000,24.516879156655587,0.013932339193274856,0.04955877614550769,-0.03562643695223283,43.28035708012828,105.25000000000018,105.1683503414981,105.33164965850227,104.87389460157182,105.24835947860834
2021-01-26- 23:55:00,105.22,105.18,105.3,105.18,1611705300,22.065225032765433,0.002533889879160256,0.040153798892238204,-0.03761990901307795,33.172515268415474,105.21000000000019,105.15112159371202,105.26887840628837,104.91037776352466,105.21417973930417
2021-01-27- 00:10:00,105.08,105.069,105.1,105.05,1611706200,12.041125892214772,-0.01264402599009884,0.029594233915770797,-0.042238259905869636,34.06794674894869,105.14966666666686,105.03442392739932,105.2649094059344,104.94576643061893,105.14158986965208
2021-01-27- 00:15:00,105.09,105.19,105.22,105.09,1611706500,49.531067386001226,-0.013927132126610786,0.02088996070729448,-0.034817092833905265,27.712657716716105,105.14633333333353,105.0366631203722,105.25600354629486,104.98009343770036,105.16579493482604
2021-01-27- 00:20:00,105.16,105.07,105.16,105.05,1611706800,30.311877627217143,-0.022500556434351893,0.012211857278965205,-0.0347124137133171,19.51853027384063,105.10966666666685,104.99605524286687,105.22327809046683,105.01339063456935,105.11789746741302
2021-01-27- 00:25:00,105.09,105.18,105.25,105.07,1611707100,54.55709828210675,-0.019852278194690598,0.005799030184234044,-0.025651308378924643,23.908535117922625,105.14666666666686,105.03793662352837,105.25539670980535,105.04568891553227,105.1489487337065
2021-01-27- 00:30:00,105.15,105.16,105.17,105.1,1611707400,49.82908329317047,-0.018798205226886466,0.000879583102009941,-0.019677788328896408,26.83520501397729,105.13666666666684,105.040981999029,105.23235133430468,105.05,105.15447436685325
2021-01-27- 00:35:00,105.16,105.1,105.16,105.1,1611707700,35.848829048350154,-0.021564389505272175,-0.003609211419446482,-0.017955178085825692,28.786318278013738,105.14666666666683,105.07867973917345,105.21465359416021,105.07,105.12723718342662
2021-01-27- 00:40:00,105.1,104.98,105.12,104.97,1611708000,19.46515512377689,-0.030852753876331462,-0.009057919910823478,-0.021794833965507986,36.101346540955056,105.08000000000017,104.93033370425631,105.22966629574402,106.09,105.0536185917133
2021-01-27- 00:45:00,104.96,105.02,105.05,104.95,1611708300,34.445135645635084,-0.0331757713213392,-0.013881490192926622,-0.019294281128412576,43.058814275739756,105.03333333333352,104.9335558026472,105.13311086401983,106.0788,105.03680929585664
2021-01-27- 00:50:00,105,105.02,105.05,104.89,1611708600,34.44513564563508,-0.03357038036389781,-0.01781926822712086,-0.015751112136776952,52.905005440455604,105.00666666666685,104.96895430402219,105.0443790293115,106.056224,105.02840464792831
2021-01-27- 00:55:00,105.02,105.17,105.17,105.02,1611708900,74.48658544331961,-0.022425964764096307,-0.01874060753451595,-0.0036853572295803584,41.06736125231753,105.07000000000018,104.9285786434655,105.21142135653486,106.02123728,105.09920232396416
2021-01-27- 09:00:00,104.81,105.19,105.3,104.77,1611738000,77.26404684411644,-0.01295738476203212,-0.017583962980019182,0.004626578217987062,45.829159103988815,105.12666666666685,104.97493591073294,105.27839742260076,105.98730016159999,105.14460116198208
2021-01-27- 09:10:00,105,105.01,105.06,104.97,1611738600,31.285453967157324,-0.018590630922659557,-0.017785296568547257,-0.0008053343541122998,49.00369100510301,105.12333333333352,104.96222605346746,105.28444061319958,105.938608155136,105.07730058099105
2021-01-27- 09:20:00,105.04,104.95,105.04,104.95,1611739200,24.11132339042385,-0.025764967936993344,-0.019381230842236474,-0.0063837370947568695,52.613471395805504,105.05000000000018,104.84603921926804,105.25396078073233,105.89186382893055,105.01365029049552
2021-01-27- 09:45:00,104.93,104.95,104.95,104.93,1611740700,24.11132339042385,-0.029605686555427724,-0.021426121984874723,-0.008179564570553001,56.77166919602078,104.97000000000018,104.91343145680494,105.02656854319542,105.84698927577332,104.98182514524777
2021-01-27- 09:50:00,104.97,105.07,105.07,104.97,1611741000,62.65144730293264,-0.0229160505502648,-0.021724107697952737,-0.0011919428523120626,45.90892918821652,104.99000000000018,104.87686291467082,105.10313708532954,105.8039097047424,105.02591257262388
2021-01-27- 10:05:00,104.85,104.89,104.89,104.8,1611741900,29.23997396881341,-0.030037707177640982,-0.023386827593890387,-0.006650879583750595,44.67793579083954,104.97000000000018,104.82033370428063,105.11966629571974,105.7625533165527,104.95795628631194
2021-01-27- 10:20:00,105.01,105.01,105.01,105.01,1611742800,53.85089259573276,-0.025492551037444855,-0.02380797228260128,-0.0016845787548435756,32.84974004369808,104.99000000000018,104.84033370428062,105.13966629571973,105.72285118389058,104.98397814315598
2021-01-27- 10:55:00,104.52,104.46,104.52,104.42,1611744900,15.879684561745533,-0.059236591832785734,-0.03089369619263817,-0.028342895640147563,45.304607760090676,104.78666666666685,104.31441437995146,105.25891895338223,105.68473713653496,104.72198907157798
2021-01-27- 11:00:00,104.26,104.09,104.26,104,1611745200,9.278076375736125,-0.10471817109697668,-0.045658591173505875,-0.0590595799234708,57.94765329302606,104.52000000000017,103.7640458567114,105.27595414328893,105.62150027970821,104.40599453578899
2021-01-27- 11:10:00,104.22,104.12,104.22,104.08,1611745800,13.644335380147133,-0.12901910202820943,-0.06233069334444659,-0.06668840868376284,66.37635031498299,104.22333333333351,103.88774098792675,104.55892567874028,105.52421026292572,104.26299726789449
2021-01-27- 11:15:00,104.14,104.33,104.34,104.14,1611746100,42.633907796303255,-0.1262421385546446,-0.0751129823864862,-0.05112915616815841,58.59763100600355,104.18000000000018,103.96645843476063,104.39354156523973,105.43275764715018,104.29649863394724
2021-01-27- 11:25:00,104.27,104.35,104.4,104.27,1611746700,45.25912172468983,-0.11873107238641012,-0.08383660038647098,-0.03489447199993914,46.675803956180324,104.26666666666684,104.05860684599678,104.4747264873369,105.34679218832117,104.32324931697362
2021-01-27- 11:30:00,104.35,104.35,104.35,104.35,1611747000,45.25912172468984,-0.10972871012573648,-0.08901502233432408,-0.020713687791412402,38.72791925629817,104.34333333333352,104.3244771502748,104.36218951639223,105.2659846570219,104.33662465848681
2021-01-27- 11:45:00,103.82,102.99,103.82,102.69,1611747900,5.656218301593995,-0.19304412265073267,-0.1098208423976058,-0.08322328025312688,56.52568485738587,103.89666666666686,102.61444637008641,105.17888696324731,105.1900255776006,103.66331232924341
2021-01-27- 11:50:00,102.85,103.31,103.31,102.81,1611748200,27.917613927608713,-0.21939549251244728,-0.1317357724205741,-0.08765972009187317,68.39086192477767,103.55000000000018,102.38885114358466,104.7111488564157,105.01502378716854,103.4866561646217
2021-01-27- 11:55:00,103.2,103,103.2,102.92,1611748500,20.789359515708494,-0.2504337276347002,-0.15547536346339932,-0.09495836417130085,76.30097996970554,103.10000000000018,102.80290293378604,103.39709706621431,104.85227212206675,103.24332808231085
2021-01-27- 12:00:00,102.75,103.14,103.18,102.72,1611748800,32.46983004663854,-0.25272611390712996,-0.17492551355214545,-0.07780060035498451,82.27680769892345,103.15000000000016,102.89649128857197,103.40350871142836,104.70091307352207,103.19166404115543
2021-01-27- 12:05:00,103.1,103.11,103.4,103.08,1611749100,31.00046566279453,-0.24764585140583506,-0.18946958112288337,-0.05817627028295169,66.43741245171263,103.0833333333335,102.96296353236794,103.20370313429906,104.56014915837552,103.15083202057772
2021-01-27- 12:10:00,103.06,102.66,103.06,102.6,1611749400,15.360472006946555,-0.26660513672015895,-0.20489669224233847,-0.06170844447782048,66.76256680097696,102.97000000000018,102.5309100318938,103.40908996810657,104.42923871728924,102.90541601028886
2021-01-27- 12:15:00,102.6,102.01,102.87,102.01,1611749700,7.338618132668398,-0.3144123540049719,-0.22679982459486517,-0.08761252941010675,72.19253197969859,102.59333333333352,101.69025218767489,103.49641447899215,104.2828996199061,102.45770800514444
2021-01-27- 12:20:00,102.02,102.21,102.38,101.93,1611750000,25.33533233538639,-0.3214508695170366,-0.24573003357929946,-0.07572083593773715,76.31490284086726,102.2933333333335,101.74968311890579,102.83698354776122,104.07833865411456,102.33385400257222
2021-01-27- 12:25:00,102.2,101.66,102.22,100.74,1611750300,14.066132154328601,-0.3527001192295245,-0.2671240507093445,-0.08557606852018002,82.48531481565028,101.96000000000016,101.50539394332364,102.41460605667669,103.86350478870311,101.99692700128611
2021-01-27- 12:30:00,101.64,101.53,101.98,101.22,1611750600,12.150041047896899,-0.37009662992134906,-0.2877185665517454,-0.08237806336960368,86.59892279883898,101.80000000000018,101.210536967429,102.38946303257137,103.51991926194577,101.76346350064306
2021-01-27- 12:35:00,101.39,101.8,101.84,101.39,1611750900,38.32399642043783,-0.3504312008921602,-0.3002610934198283,-0.05017010747233186,89.34132812096477,101.66333333333353,101.44282886101679,101.88383780565026,103.21412814313173,101.78173175032153
2021-01-27- 12:40:00,101.81,101.2,101.81,100.99,1611751200,19.22803686733749,-0.36653408261167897,-0.31351569125819845,-0.05301839135348052,91.91114431154817,101.5100000000002,101.01928623405625,102.00071376594416,102.94197404738723,101.49086587516076
2021-01-27- 12:45:00,101.13,101.4,101.48,100.5,1611751500,35.33786002002061,-0.3509254122010361,-0.32099763544676596,-0.029927776754270163,94.05825095882795,101.46666666666687,100.9677790150073,101.96555431832644,102.69975690217464,101.44543293758039
2021-01-27- 12:50:00,101.42,101.18,101.51,100.94,1611751800,26.588020560922516,-0.3436983244196483,-0.3255377732413424,-0.018160551178305895,92.91407117882868,101.2600000000002,101.06133780743151,101.4586621925689,102.43578607391369,101.3127164687902
2021-01-27- 12:55:00,101.05,100.65,101.2,100.57,1611752100,14.032429602734837,-0.36343098205344404,-0.33311641500376277,-0.030314567049681274,93.46002300540498,101.07666666666687,100.44709891364305,101.70623441969069,102.20349174504405,100.9813582343951
2021-01-27- 13:00:00,100.66,100.72,101.05,100.52,1611752400,21.387025439460142,-0.3592061163234348,-0.3383343552676972,-0.020871761055737625,93.96610207522436,100.8500000000002,100.37982272836001,101.32017727164038,101.99907273563876,100.85067911719756
2021-01-27- 13:05:00,100.75,100.76,101,100.52,1611752700,26.757821047061665,-0.3414100554131352,-0.33894949529678475,-0.00246056011635043,94.30348812177063,100.71000000000019,100.61907878810152,100.80092121189887,101.81918400736211,100.80533955859877
2021-01-27- 13:10:00,100.83,101,101,100.62,1611753000,54.6452979394385,-0.3016157228341143,-0.33148274080425066,0.029867017970136356,94.52841215280147,100.82666666666687,100.57937017325585,101.07396316007788,101.66088192647865,100.90266977929939
2021-01-27- 13:15:00,100.98,101.32,101.43,100.97,1611753300,74.25243350097821,-0.2432342997578587,-0.3138330525949723,0.07059875283711359,76.48484997802821,101.02666666666687,100.5678759856578,101.48545734767593,101.52157609530121,101.1113348896497
2021-01-27- 13:20:00,101.32,101.1,101.44,101.08,1611753600,51.35676041841665,-0.21153937004929446,-0.29337431608583675,0.08183494603654229,64.92562308981464,101.14000000000021,100.87266749777093,101.4073325022295,100.5,101.10566744482485
2021-01-27- 13:25:00,101.19,101,101.22,100.9,1611753900,42.435255428421726,-0.19028580536760842,-0.2727566139421911,0.08247080857458267,47.76778352224225,101.14000000000021,100.87266749777093,101.4073325022295,100.5094,101.05283372241243
2021-01-27- 13:30:00,101,100.91,101.31,100.8,1611754200,34.37397502868521,-0.1759467651799156,-0.253394644189736,0.07744787900982042,43.40107005264627,101.00333333333356,100.84812737672259,101.15853928994453,100.518706,100.98141686120621
2021-01-27- 13:35:00,100.9,100.65,100.91,100.58,1611754500,18.853768917605013,-0.1782724647083569,-0.23837020829346017,0.06009774358510328,50.228528354060536,100.85333333333357,100.55653560936746,101.15013105729967,100.52791893999999,100.81570843060311
2021-01-27- 13:40:00,100.8,100.89,101.11,100.8,1611754800,50.06902608742588,-0.15729801175841374,-0.2221557689864509,0.06485775722803716,34.086868679251104,100.81666666666689,100.58039939787069,101.05293393546309,100.53703975059999,100.85285421530156
2021-01-27- 13:45:00,100.9,101.06,101.1,100.9,1611755100,64.55582364805237,-0.1264926705261189,-0.2030231492943845,0.0765304787682656,23.325762229378153,100.8666666666669,100.53028064491868,101.20305268841513,100.54606935309398,100.95642710765078
2021-01-27- 13:50:00,101.04,101.25,101.29,101.04,1611755400,76.15443344867028,-0.08890308115012147,-0.1801991356655319,0.09129605451541042,30.132340882875905,101.0666666666669,100.77257673321881,101.360756600115,100.55500865956304,101.10321355382538
2021-01-27- 13:55:00,101.23,101.401,101.44,101.08,1611755700,82.84614696520978,-0.05080042553856856,-0.15431939364013922,0.10351896810157066,41.16440147347897,101.23700000000025,100.95796834100432,101.51603165899618,100.56385857296742,101.25210677691268
2021-01-27- 14:00:00,101.45,101.2,101.55,101.2,1611756000,53.0954401123905,-0.037731141912558996,-0.13100174329462316,0.09327060138206417,51.900512688576505,101.28366666666692,101.11278399068163,101.4545493426522,100.57261998723774,101.22605338845634
2021-01-27- 14:05:00,101.28,101,101.34,100.92,1611756300,34.56774985494525,-0.041515249546279165,-0.11310444454495436,0.07158919499867519,39.78868528064531,101.20033333333357,100.87291786491386,101.52774880175329,100.592167587493,101.11302669422817
2021-01-27- 14:10:00,101,100.86,101.02,100.8,1611756600,25.298444727172203,-0.05215896997032132,-0.10091534963002775,0.04875637965970643,38.69392252318709,101.02000000000025,100.74095400606376,101.29904599393674,100.61132423574314,100.98651334711408
2021-01-27- 14:15:00,100.81,101.17,101.22,100.8,1611756900,60.48869515545145,-0.03618401777175961,-0.08796908325837413,0.05178506548661452,31.04169748834985,101.01000000000026,100.75649128867252,101.263508711328,100.63009775102827,101.07825667355704
2021-01-27- 14:20:00,101.25,101.25,101.33,101.2,1611757200,66.58247247742153,-0.01896344178564391,-0.07416795496382808,0.05520451317818417,32.680367296715566,101.09333333333359,100.756947311607,101.42971935506019,100.64849579600771,101.16412833677852
2021-01-27- 14:25:00,101.211,101.34,101.45,100.8,1611757500,73.48364411302781,-0.0008280732550929315,-0.05949997862208105,0.05867190536698812,35.49237298133187,101.2533333333336,101.1144488887907,101.3922177778765,100.66652588008755,101.25206416838927
2021-01-27- 14:30:00,101.26,98.6,101.3,98.16,1611757800,7.044881739025365,-0.17621494787157133,-0.08284297247197911,-0.09337197539959222,54.02652094520164,100.39666666666692,97.85473389369905,102.93859943963479,101.55,99.92603208419463
2021-01-27- 14:35:00,98.62,98.49,98.66,97.381,1611758100,6.681122792272753,-0.29313742269194165,-0.12490186251597163,-0.16823556017597002,67.19324185163622,99.47666666666692,96.83998525076683,102.113348082567,101.5161,99.20801604209731
2021-01-27- 14:40:00,98.43,97.62,98.44,97.41,1611758400,4.143144571179891,-0.4195517891056113,-0.18383184783389955,-0.23571994127171175,75.97105578925925,98.2366666666669,97.35995564112982,99.113377692204,101.433398,98.41400802104866
2021-01-27- 14:45:00,97.64,97.15,98.27,96.91,1611758700,3.1679579920124787,-0.5205406699383559,-0.25117361225479085,-0.26936705768356506,82.43322313432199,97.75333333333357,96.64309812298478,98.86356854368236,101.35235003999999,97.78200401052433
2021-01-27- 14:50:00,97.18,97.35,97.41,96.32,1611759000,15.815678012246245,-0.555531961770555,-0.3120452821579437,-0.24348667961261128,87.2575852607002,97.37333333333356,96.98816381786295,97.75850284880417,101.21907953879999,97.56600200526216
2021-01-27- 14:55:00,97.33,98.83,98.96,97.3,1611759300,65.63662334944607,-0.4583712918901881,-0.3413104841043926,-0.11706080778579553,63.148384277387485,97.77666666666688,96.2781043926901,99.27522894064367,101.02311635724799,98.19800100263109
2021-01-27- 15:00:00,98.84,99.82,99.91,98.42,1611759600,78.43943989664317,-0.3110648239555758,-0.3352613520746292,0.02419652811905343,56.803063292130815,98.6666666666669,96.6367350859715,100.6965982473623,100.83499170295806,99.00900050131554
2021-01-27- 15:05:00,99.86,100.3,100.42,99.81,1611759900,83.03601925782715,-0.1706643339830407,-0.3023419484563115,0.1316776144732708,56.60508003548637,99.65000000000022,98.42590850011199,100.87409149988845,100.65439203483974,99.65450025065778
2021-01-27- 15:10:00,100.31,99.73,100.43,99.67,1611760200,60.18186160560434,-0.11140369241195458,-0.2641542972474401,0.15275060483548553,52.212128168590546,99.95000000000023,99.44960015978795,100.45039984021251,100.48101635344615,99.69225012532888
2021-01-27- 15:15:00,99.76,99.93,100.1,99.4,1611760500,65.22004642463007,-0.05491921232116681,-0.22230728026218544,0.16738806794101863,40.13219436040509,99.9866666666669,99.51441437995152,100.4589189533823,100.43,99.81112506266444
2021-01-27- 15:20:00,99.92,100.745,100.91,99.92,1611760800,80.38813607032785,0.03985841004015356,-0.16987414220171765,0.2097325522418712,45.04046164843742,100.13500000000023,99.25700987092523,101.01299012907523,96.32,100.27806253133222
2021-01-27- 15:25:00,100.72,100.38,100.75,100.37,1611761100,62.173071125555815,0.07591348082358707,-0.1207166175966567,0.19663009842024376,48.312639840458985,100.3516666666669,99.68501666681479,101.01831666651901,96.3659,100.32903126566612
